시기,날짜,기사제목,url,감정,수치,분류근거
시행전,2025-05-30,"""주차 빌런들 때문에 못 살겠다""…아파트 주민 불만 폭발 1위",https://n.news.naver.com/article/243/0000078861,중립,0.9880542159080504,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,층간소음보다 골머리…아파트 민원 1위는 '이것',https://n.news.naver.com/article/629/0000394723,중립,0.9810230135917664,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"한·일·중 감정평가사, 산업의 미래혁신 도모 회의…한국서 진행",https://n.news.naver.com/article/014/0005357224,중립,0.9999713897705078,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,재건축 안전진단 문턱 낮췄지만… 수익 하락에 '속도 지연',https://n.news.naver.com/article/417/0001080397,부정,0.9956040382385254,단어 '하락'이(가) 포함되어 부정적으로 분석되었습니다.
시행전,2025-05-30,"수자원공사, SK하이닉스에 대규모 수력에너지 공급.. ""RE100 달성 지원""",https://n.news.naver.com/article/014/0005357223,중립,0.9999452829360962,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"자이(Xi), 앱기반 ‘미니창고 다락’서비스 도입…물품,  세대 외부에 맡긴다",https://n.news.naver.com/article/032/0003373116,중립,0.9999526739120485,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"DL이앤씨, ‘e편한세상 대장 퍼스티움’ 분양",https://n.news.naver.com/article/032/0003373115,중립,0.6722924113273621,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"대방건설, ‘북수원이목지구 디에트르 더리체 Ⅱ’ 31일 선착순 분양 시작!",https://n.news.naver.com/article/016/0002478922,중립,0.9997490048408508,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,북수원이목지구 ‘디에트르 더리체Ⅱ’ 31일 잔여세대 선착순 분양… 대단지 브랜드타운 본격화,https://n.news.naver.com/article/014/0005357220,중립,0.9999619722366332,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,[주목! 경매] 개포동 아파트 83.2㎡ 2회 유찰 17억 880만원,https://n.news.naver.com/article/417/0001080390,중립,0.9999659061431884,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"아파트 주민들 민원 2위는 소음, 3위는 흡연...1위는?",https://n.news.naver.com/article/009/0005501442,중립,0.978076159954071,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"현대엔지니어링, HUG 신용도 세 단계 하락…실적 부진 영향",https://n.news.naver.com/article/243/0000078850,부정,0.8158007860183716,단어 '하락'이(가) 포함되어 부정적으로 분석되었습니다.
시행전,2025-05-30,제주 땅 2179만㎡ 외국인 소유…3년 만에 증가 전환,https://n.news.naver.com/article/421/0008285594,중립,0.9968174695968628,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,입주민 요청 전 GS건설이 먼저 점검…'디어 자이안' 캠페인,https://n.news.naver.com/article/421/0008285560,중립,0.9991325736045836,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,GTX·SRT·트램 품은 동탄역 초역세권...‘디에트르 퍼스티지’ 오피스텔 무순위 청약,https://n.news.naver.com/article/011/0004491799,중립,0.9856609106063844,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,'매달 25만원으로 13억 집 산다'...190만명 포기했는데 ‘반전’,https://n.news.naver.com/article/014/0005357184,중립,0.9074904918670654,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"""주택연금 경쟁력 강화로 가입률 높여야…대상 확대도 필요""",https://n.news.naver.com/article/001/0015422460,중립,0.9999731779098512,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,곡소리 나는 중견 건설사…15곳 중 11곳은 미분양,https://n.news.naver.com/article/009/0005501399,중립,0.999763548374176,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,수도권도 서울만 0.31% 국지적 상승…경기·인천 0.08% 떨어져,https://n.news.naver.com/article/421/0008285520,긍정,0.6897770762443542,단어 '상승'이(가) 포함되어 긍정적으로 분석되었습니다.
시행전,2025-05-30,[주간부동산시황] 세종·서울 아파트값 상승세지만…지방은 ‘찬바람’,https://n.news.naver.com/article/119/0002963157,긍정,0.9870031476020812,단어 '상승'이(가) 포함되어 긍정적으로 분석되었습니다.
시행전,2025-05-30,"""퍼스트 프리미엄 효과""… 신분평 더웨이시티 제일풍경채 분양",https://n.news.naver.com/article/417/0001080347,중립,0.8380341529846191,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"착공 34%, 분양 41% 급감...‘주택 공급 절벽' 우려 커진다",https://n.news.naver.com/article/025/0003444803,부정,0.9913129210472108,단어 '우려'이(가) 포함되어 부정적으로 분석되었습니다.
시행전,2025-05-30,"""압구정 재건축에 사활""… 현대건설, 시중은행과 금융 협력",https://n.news.naver.com/article/417/0001080345,중립,0.9999353885650636,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"‘서울원 흥행’ HDC현대산업개발, 매출 전망치 4.3조원 제시",https://n.news.naver.com/article/016/0002478883,중립,0.9998952150344848,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"GS건설, 디어 자이안 캠페인 본격화",https://n.news.naver.com/article/241/0003441365,중립,0.9999308586120604,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,[주간분양] 대선 직전 분양시장 한산한데…서울은 3곳 잇따라 청약,https://n.news.naver.com/article/119/0002963151,중립,0.9964116215705872,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"'빚 많은 대기업' 41개 명단 나왔다… 금감원, 유진·부영 신규 편입",https://n.news.naver.com/article/417/0001080339,중립,0.99995756149292,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"중견주택업체, 6월 전국 4512가구 분양",https://n.news.naver.com/article/016/0002478881,중립,0.9995265007019044,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,5월 마지막주도 세종 집값 상승률 1등…다음주도 이어질까,https://n.news.naver.com/article/016/0002478879,긍정,0.9999017715454102,단어 '상승'이(가) 포함되어 긍정적으로 분석되었습니다.
시행전,2025-05-30,한강시네폴리스 개발 ‘착착’…공동주택 분양 ‘청신호’,https://n.news.naver.com/article/011/0004491776,중립,0.9990206956863404,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,부천대장 첫 분양·동대구역 초역세권...DL이앤씨 야심찬 분양,https://n.news.naver.com/article/009/0005501387,중립,0.6454509496688843,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"중견주택업체, 다음 달 강원·대전 등에서 4512가구 분양",https://n.news.naver.com/article/366/0001081580,중립,0.9999405145645142,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,대규모 개발지 첫 분양 단지…시범단지 효과 주목,https://n.news.naver.com/article/015/0005138825,중립,0.9999641180038452,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"삼성물산 ""압구정2구역에 최상의 금융조건 제공""...5대 은행과 파트너십",https://n.news.naver.com/article/014/0005357155,중립,0.9999511241912842,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"""압구정2에 최상의 금융조건 제공""…삼성물산, 5대 은행과 파트너십 체결",https://n.news.naver.com/article/421/0008285398,중립,0.6388460993766785,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"포스코이앤씨, 국내외 ‘11인의 마스터’와 함께 '오티에르 용산' 완성",https://n.news.naver.com/article/014/0005357150,중립,0.9233278632164,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"""승리의 함성""…한화 임직원 단체 야구관람 '이글스 데이' 개최",https://n.news.naver.com/article/014/0005357144,중립,0.9999507665634156,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,한강시네폴리스 개발 ‘착착’…공동주택 분양 ‘청신호’,https://n.news.naver.com/article/016/0002478863,중립,0.9990206956863404,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"“압구정2구역 조합원에 최상의 금융조건”…삼성물산, 5대 은행과 전략적 파트너십",https://n.news.naver.com/article/009/0005501358,중립,0.9996601343154908,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"[꼬집]도로공사 선정, 휴게소 대표 메뉴 16선",https://n.news.naver.com/article/648/0000036642,중립,0.9999710321426392,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"LH대구경북본부, 포항블루밸리 행복주택 420가구 입주자 모집",https://n.news.naver.com/article/421/0008285364,중립,0.9999476671218872,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"“10억 짜리 아파트, 전셋값이 8억”…산단 밀집 이 동네, 전세가율 전국 톱 찍었다",https://n.news.naver.com/article/009/0005501354,중립,0.8270050883293152,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"""압구정 2구역을 잡아라”…삼성물산, 5대 은행과 전략적 파트너십 체결",https://n.news.naver.com/article/011/0004491758,중립,0.999969244003296,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,외국인 보유 주택 10만 가구 돌파...외인 다주택자 6500명,https://n.news.naver.com/article/025/0003444795,긍정,0.6172508597373962,단어 '돌파'이(가) 포함되어 긍정적으로 분석되었습니다.
시행전,2025-05-30,"현재도, 미래도 강남 부촌 '이곳'...'THE H' 냐 '래미안' 격돌",https://n.news.naver.com/article/374/0000443508,중립,0.9999706745147704,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"대규모 개발지 첫 분양 단지…""시범단지 효과 기대감""",https://n.news.naver.com/article/215/0001211071,중립,0.9998995065689088,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"HDC현대산업개발, 안전 품질 개선···기술 경쟁력 강화로 아이파크 품질 높인다",https://n.news.naver.com/article/243/0000078844,중립,0.9995878338813782,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"CJ올리브영, `KDB생명타워` 6744억원에 매입 완료",https://n.news.naver.com/article/029/0002958491,중립,0.9998807907104492,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"전주시, 취락·경관지구서 '건축물 용도 제한 완화'",https://n.news.naver.com/article/001/0015422167,긍정,0.9998536109924316,단어 '완화'이(가) 포함되어 긍정적으로 분석되었습니다.
시행전,2025-05-30,"대우건설 ""개포 우성 7차 재건축 시공사 입찰 참여""",https://n.news.naver.com/article/215/0001211062,중립,0.9999538660049438,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"삼성물산 ""압구정2구역 최상의 금융조건""…5대 은행과 파트너십",https://n.news.naver.com/article/003/0013276547,중립,0.9999216794967652,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,아파트 입주민 민원 1위는 '주차'…전년보다 비중 더 늘어,https://n.news.naver.com/article/001/0015422161,중립,0.9964556694030762,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"""물러설 곳 없다""…포스코·HDC현산, 용산 전면1구역 두고 '혈투'",https://n.news.naver.com/article/015/0005138798,중립,0.9947943091392516,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,강산건설 컨소시엄 ‘브레인시티 앤네이처 미래도’ 브레인시티 최초 전 세대에 세대창고 도입,https://n.news.naver.com/article/016/0002478855,중립,0.9999717473983764,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"감평산업 미래혁신 도모…한·일·중 감정평가사, 한 자리에",https://n.news.naver.com/article/119/0002963107,중립,0.9997441172599792,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"금호건설, 하남 3기 신도시에 첫 민간참여 공공임대 공급",https://n.news.naver.com/article/018/0006027228,중립,0.9998730421066284,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,‘국제학교 품은 학세권’ ‘평택 고덕 A48블록 금성백조 예미지’에 쏠리는 관심,https://n.news.naver.com/article/011/0004491737,중립,0.9999711513519288,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,1~4월 주택 인허가·착공·분양 감소…악성 미분양↑,https://n.news.naver.com/article/422/0000745277,중립,0.7544989585876465,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"""압구정2 최상의 금융조건 제공""…삼성물산, 5대 은행과 파트너십",https://n.news.naver.com/article/018/0006027227,중립,0.8825770616531372,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"삼성물산, 압구정2구역 금융 지원⋯5대 시중은행과 '원샷' 제휴",https://n.news.naver.com/article/031/0000936700,중립,0.99991774559021,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"대한주택건설협회 “중견주택업체, 6월 전국에 4512가구 분양”",https://n.news.naver.com/article/029/0002958487,중립,0.9998559951782228,문맥 상 중립을 나타내고 있습니다.
시행전,2025-05-30,"""압구정2구역에 최상의 금융조건"" 삼성물산, 5대 은행과 전략적 파트너십",https://n.news.naver.com/article/277/0005601033,중립,0.9997588992118835,문맥 상 중립을 나타내고 있습니다.
